"draw","year","prev_est"
"16",1985,0.00541513465561127
"16",1986,0.00970167819169721
"16",1987,0.0182408598208147
"16",1988,0.0297577219112487
"16",1989,0.047825842071783
"16",1990,0.0822917771254916
"16",1991,0.108309851465134
"16",1992,0.154680022915005
"16",1993,0.211279750796139
"16",1994,0.249569847208325
"16",1995,0.274531068762931
"16",1996,0.321394368750963
"16",1997,0.328879172267301
"16",1998,0.354882481469589
"16",1999,0.374601574805285
"16",2000,0.371516218878215
"16",2001,0.363183541503133
"16",2002,0.364028912605902
"16",2003,0.364510730420272
"16",2004,0.371384642633064
"16",2005,0.353288557155584
"16",2006,0.321429680404668
"16",2007,0.32184158229859
"16",2008,0.319490051032767
"16",2009,0.318991767610866
"16",2010,0.301133814106717
"16",2011,0.305301445505481
"16",2012,0.294123500659886
"16",2013,0.291868968647502
"16",2014,0.275287440128949
"16",2015,0.258983231169289
"16",2016,0.257417908918984
"16",2017,0.252936160654964
"16",2018,0.235440992918178
"16",2019,0.224498944213826
"16",2020,0.212386003157765
"16",2021,0.19997585208964
"16",2022,0.185706680940662
"16",2023,0.176767742496876
"16",2024,0.166087333690484
"16",2025,0.15693376583373
"16",2026,0.146616663840311
"16",2027,0.137735271602929
"16",2028,0.128195630225165
"16",2029,0.120555432583186
"16",2030,0.111431218147629
"160",1970,0
"160",1971,0
"160",1972,0
"160",1973,0
"160",1974,0
"160",1975,0
"160",1976,2.31337065617567e-05
"160",1977,5.71023080940396e-05
"160",1978,0.000102640822298783
"160",1979,0.000173859026907363
"160",1980,0.00028296803193819
"160",1981,0.000531405220799157
"160",1982,0.000874520414939809
"160",1983,0.0014544197718206
"160",1984,0.00221341402232839
"160",1985,0.00490843265447734
"160",1986,0.00805829421987994
"160",1987,0.0143389029333148
"160",1988,0.0267712992429455
"160",1989,0.0430684338725683
"160",1990,0.0701028277871045
"160",1991,0.103499677109327
"160",1992,0.138644955290682
"160",1993,0.19160868098269
"160",1994,0.218323512074017
"160",1995,0.279648863566383
"160",1996,0.294332030687494
"160",1997,0.322706365504469
"160",1998,0.337565083902884
"160",1999,0.364181787993622
"160",2000,0.355575863375911
"160",2001,0.373659845821949
"160",2002,0.346652630430704
"160",2003,0.338781698973839
"160",2004,0.32574047221037
"160",2005,0.331649704491736
"160",2006,0.328569244687087
"160",2007,0.304036017238991
"160",2008,0.301368318462898
"160",2009,0.299436954979266
"160",2010,0.28312193591629
"160",2011,0.295500787069521
"160",2012,0.271231416821789
"160",2013,0.274496577662601
"160",2014,0.258677748599794
"160",2015,0.243185688340388
"160",2016,0.237133110897552
"160",2017,0.24055463163382
"160",2018,0.226864070304702
"160",2019,0.212110797671151
"160",2020,0.199898421514885
"160",2021,0.187650749965611
"160",2022,0.176770376736207
"160",2023,0.167416109301613
"160",2024,0.156832645556885
"160",2025,0.14769379180374
"160",2026,0.138437844777038
"160",2027,0.128280883721017
"160",2028,0.123154889503952
"160",2029,0.113994647578744
"160",2030,0.105492930536915
"161",1970,0
"161",1971,0
"161",1972,0
"161",1973,0
"161",1974,0
"161",1975,0
"161",1976,2.37684452795883e-05
"161",1977,6.48524981585092e-05
"161",1978,0.000110880682250681
"161",1979,0.000184364979418169
"161",1980,0.000305911142997396
"161",1981,0.000530278326341564
"161",1982,0.000924885723316286
"161",1983,0.00159599913079689
"161",1984,0.0028720949302837
"161",1985,0.00554830316626664
"161",1986,0.0101393248924158
"161",1987,0.017586123297866
"161",1988,0.0277028190327262
"161",1989,0.0516532624283566
"161",1990,0.0740989725897353
"161",1991,0.10885219435021
"161",1992,0.161751161000593
"161",1993,0.209747204834565
"161",1994,0.257811924605913
"161",1995,0.286484851648774
"161",1996,0.323457673110234
"161",1997,0.335575573923079
"161",1998,0.335670611921759
"161",1999,0.348113245849764
